ID#,BRAND,MODEL,VERSION1,POTENCIA1 (cv),PUERTAS,COMBUSTIBLE,CO2,PRECIO,Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
4352,Seat,Seat - León,León 2.0TDI CR S&S FR Launch Pack L DS...,150,5,Diesel,verde,"24,121 €",Tracción delantera ,Automática secuencial ,97,1216.2,3.7,24,1968,45,7,218,8.6,3000,360,Berlina ,1446,4368,1800,1442
4353,Seat,Seat - León,León 2.0TDI S&S Reference Launch Pack ...,115,5,Diesel,verde,"24,448 €",Tracción delantera ,Manual ,90,1323.5,3.4,24,1968,45,6,201,10.4,2750,300,Berlina ,1389,4368,1800,1456
4354,Seat,Seat - León,León ST 2.0TDI CR S&S FR Launch Pack L...,150,5,Diesel,verde,"25,002 €",Tracción delantera ,Automática secuencial ,97,1216.2,3.7,24,1968,45,7,218,8.9,3000,360,Stationwagon ,1501,4642,1799,1437
4355,Seat,Seat - Mii,Mii Electric,83,5,Eléctrico|Corriente eléctrica ,verde,"16,601 €",Tracción delantera ,"Directo, sin caja de cambios ",0,0,0,24,0,0,1,130,12.3,2750,212,Berlina ,1235,3556,1645,1481
4356,Seat,Seat - Mii,Mii Electric Plus,83,5,Eléctrico|Corriente eléctrica ,verde,"17,751 €",Tracción delantera ,"Directo, sin caja de cambios ",0,0,0,24,0,0,1,130,12.3,2750,212,Berlina ,1235,3556,1645,1481
4357,Seat,Seat - Tarraco,Tarraco 1.5 TSI S&S Style 150,150,5,Gasolina,ambar,"24,668 €",Tracción delantera ,Manual ,131,1000,5.8,24,1498,58,6,201,9.7,5000,250,Todo Terreno ,1599,4735,1839,1674
4358,Seat,Seat - Tarraco,Tarraco 2.0TDI S&S Style 150,150,5,Diesel,ambar,"24,854 €",Tracción delantera ,Manual ,123,1234,4.7,24,1968,58,6,202,9.8,3500,340,Todo Terreno ,1687,4735,1839,1674
4359,Seat,Seat - Tarraco,Tarraco 1.5 TSI S&S Style DSG 150,150,5,Gasolina,ambar,"26,245 €",Tracción delantera ,Automática secuencial ,132,1000,5.8,24,1498,58,7,198,9.5,5000,250,Todo Terreno ,1621,4735,1839,1674
4360,Seat,Seat - Tarraco,Tarraco 1.5 TSI S&S Xcellence 150,150,5,Gasolina,ambar,"27,007 €",Tracción delantera ,Manual ,134,983.1,5.9,24,1498,58,6,201,9.7,5000,250,Todo Terreno ,1599,4735,1839,1674
4361,Seat,Seat - Tarraco,Tarraco 2.0TDI S&S Xcellence 150,150,5,Diesel,ambar,"27,370 €",Tracción delantera ,Manual ,127,1208.3,4.8,24,1968,58,6,202,9.8,3500,340,Todo Terreno ,1687,4735,1839,1674
4362,Seat,Seat - Tarraco,Tarraco 1.5 TSI S&S Xcellence DSG 150,150,5,Gasolina,ambar,"28,969 €",Tracción delantera ,Automática secuencial ,138,950.8,6.1,24,1498,58,7,198,9.5,5000,250,Todo Terreno ,1621,4735,1839,1674
4363,Seat,Seat - Tarraco,Tarraco 1.5 TSI S&S FR 150,150,5,Gasolina,ambar,"29,502 €",Tracción delantera ,Manual ,135,983.1,5.9,24,1498,58,6,201,9.7,5000,250,Todo Terreno ,1599,4735,1839,1674
4364,Seat,Seat - Tarraco,Tarraco 2.0TDI S&S Xcellence DSG 4Drive...,190,5,Diesel,ambar,"31,962 €",Todo terreno tracción total permanente ,Automática secuencial ,147,1071.4,5.6,24,1968,60,7,210,8,3500,400,Todo Terreno ,1816,4735,1839,1674
4365,Seat,Seat - Tarraco,Tarraco 2.0 TSI S&S Xcellence DSG 4Driv...,190,5,Gasolina,rojo,"33,154 €",Todo terreno tracción total permanente ,Automática secuencial ,166,794.5,7.3,24,1984,58,7,211,8,4200,320,Todo Terreno ,1773,4735,1839,1674
4366,Seat,Seat - Tarraco,Tarraco 2.0 TSI S&S FR DSG 4Drive 190,190,5,Gasolina,rojo,"34,165 €",Todo terreno tracción total permanente ,Automática secuencial ,163,805.6,7.2,24,1984,58,7,211,8,4200,320,Todo Terreno ,1773,4735,1839,1674
4367,Seat,Seat - Tarraco,Tarraco 2.0TDI S&S FR DSG 4Drive 190,190,5,Diesel,ambar,"34,632 €",Todo terreno tracción total permanente ,Automática secuencial ,146,1090.9,5.5,24,1968,60,7,210,8,3500,400,Todo Terreno ,1816,4735,1839,1674
4368,Skoda,Skoda - Citigo,Citigoe iV Ambition Aut.,83,5,Eléctrico|Corriente eléctrica ,verde,"22,129 €",Tracción delantera ,"Directo, sin caja de cambios ",0,0,0,0,0,0,1,130,12.5,2800,210,Berlina ,0,3597,1645,1481
4369,Skoda,Skoda - Citigo,Citigoe iV Style Aut.,83,5,Eléctrico|Corriente eléctrica ,verde,"22,729 €",Tracción delantera ,"Directo, sin caja de cambios ",0,0,0,0,0,0,1,130,12.5,2800,210,Berlina ,0,3597,1645,1481
4370,Skoda,Skoda - Fabia,Fabia 1.0 TSI Ambition 70kW,95,5,Gasolina,verde,"11,724 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,185,10.6,5000,160,Berlina ,1110,3992,1732,1467
4371,Skoda,Skoda - Fabia,Fabia 1.0 TSI Ambition Plus 81kW,110,5,Gasolina,verde,"12,177 €",Tracción delantera ,Manual ,104,957.4,4.7,24,999,45,6,196,9.5,5000,200,Berlina ,1130,3992,1732,1467
4372,Skoda,Skoda - Fabia,Fabia 1.0 TSI Ambition Plus 70kW,95,5,Gasolina,verde,"12,306 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,185,10.6,5000,160,Berlina ,1110,3992,1732,1467
4373,Skoda,Skoda - Fabia,Fabia 1.0 TSI Color Concept 70kW,95,5,Gasolina,verde,"12,323 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,185,10.6,5000,160,Berlina ,1110,3992,1732,1467
4374,Skoda,Skoda - Fabia,Fabia 1.0 TSI Ambition 81kW,110,5,Gasolina,verde,"12,629 €",Tracción delantera ,Manual ,107,957.4,4.7,24,999,45,6,196,9.5,5000,200,Berlina ,1130,3992,1732,1467
4375,Skoda,Skoda - Fabia,Fabia 1.0 TSI Black Edition 70kW,95,5,Gasolina,verde,"12,958 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,185,10.6,5000,160,Berlina ,1110,3992,1732,1467
4376,Skoda,Skoda - Fabia,Fabia 1.0 TSI Color Concept 81kW,110,5,Gasolina,verde,"13,088 €",Tracción delantera ,Manual ,107,957.4,4.7,24,999,45,6,196,9.5,5000,200,Berlina ,1130,3992,1732,1467
4377,Skoda,Skoda - Fabia,Fabia 1.0 TSI Black Edition 81kW,110,5,Gasolina,verde,"13,387 €",Tracción delantera ,Manual ,107,957.4,4.7,24,999,45,6,196,9.5,5000,200,Berlina ,1130,3992,1732,1467
4378,Skoda,Skoda - Fabia,Fabia 1.0 TSI Monte Carlo 70kW,95,5,Gasolina,verde,"13,405 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,185,10.6,5000,160,Berlina ,1110,3992,1732,1467
4379,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Ambition 70kW,95,5,Gasolina,verde,"13,410 €",Tracción delantera ,Manual ,102,978.3,4.6,24,999,45,5,187,10.8,5500,160,Stationwagon ,1134,4257,1732,1467
4380,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Ambition Plus 70kW,95,5,Gasolina,verde,"13,410 €",Tracción delantera ,Manual ,102,978.3,4.6,24,999,45,5,187,10.8,5500,160,Stationwagon ,1134,4257,1732,1467
4381,Skoda,Skoda - Fabia,Fabia 1.0 TSI Style 70kW,95,5,Gasolina,verde,"13,680 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,185,10.6,5000,160,Berlina ,1110,3992,1732,1467
4382,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Ambition 81kW,110,5,Gasolina,verde,"13,914 €",Tracción delantera ,Manual ,104,957.4,4.7,24,999,45,6,199,9.6,5500,200,Stationwagon ,1154,4257,1732,1467
4383,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Ambition Plus 81kW,110,5,Gasolina,verde,"13,914 €",Tracción delantera ,Manual ,104,957.4,4.7,24,999,45,6,199,9.6,5500,200,Stationwagon ,1154,4257,1732,1467
4384,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Black Edition 70kW,95,5,Gasolina,verde,"14,059 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,187,10.8,5500,160,Stationwagon ,1134,4257,1732,1467
4385,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Style 70kW,95,5,Gasolina,verde,"14,470 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,187,10.8,5500,160,Stationwagon ,1134,4257,1732,1467
4386,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Black Edition 81kW,110,5,Gasolina,verde,"14,672 €",Tracción delantera ,Manual ,106,957.4,4.7,24,999,45,6,199,9.6,5500,200,Stationwagon ,1154,4257,1732,1467
4387,Skoda,Skoda - Fabia,Fabia 1.0 TSI Monte Carlo 81kW,110,5,Gasolina,verde,"14,777 €",Tracción delantera ,Manual ,107,957.4,4.7,24,999,45,6,196,9.5,5000,200,Berlina ,1130,3992,1732,1467
4388,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Monte Carlo 70kW,95,5,Gasolina,verde,"15,681 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,187,10.8,5500,160,Stationwagon ,1134,4257,1732,1467
4389,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Monte Carlo 81kW,110,5,Gasolina,verde,"16,186 €",Tracción delantera ,Manual ,106,957.4,4.7,24,999,45,6,199,9.6,5500,200,Stationwagon ,1154,4257,1732,1467
4390,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Scout 70kW,95,5,Gasolina,verde,"20,458 €",Tracción delantera ,Manual ,103,978.3,4.6,24,999,45,5,187,10.8,5500,160,Stationwagon ,1134,4257,1732,1467
4391,Skoda,Skoda - Fabia,Fabia Combi 1.0 TSI Scout 81kW,110,5,Gasolina,verde,"21,008 €",Tracción delantera ,Manual ,106,957.4,4.7,24,999,45,6,199,9.6,5500,200,Stationwagon ,1154,4257,1732,1467
4392,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Active 70kW,95,5,Gasolina,verde,"15,987 €",Tracción delantera ,Manual ,114,980.4,5.1,24,999,50,5,181,11.1,5000,175,Todo Terreno ,1214,4241,1793,1553
4393,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Active 85kW,116,5,Gasolina,verde,"17,278 €",Tracción delantera ,Manual ,116,980.4,5.1,24,999,50,6,194,9.9,5000,200,Todo Terreno ,1231,4241,1793,1553
4394,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Ambition 70kW,95,5,Gasolina,verde,"17,798 €",Tracción delantera ,Manual ,114,980.4,5.1,24,999,50,5,181,11.1,5000,175,Todo Terreno ,1214,4241,1793,1553
4395,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Ambition 85kW,116,5,Gasolina,verde,"18,532 €",Tracción delantera ,Manual ,116,980.4,5.1,24,999,50,6,194,9.9,5000,200,Todo Terreno ,1231,4241,1793,1553
4396,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Ambition,150,5,Gasolina,verde,"18,934 €",Tracción delantera ,Manual ,113,980.4,5.1,24,1498,50,6,213,8.3,5000,250,Todo Terreno ,1231,4241,1793,1553
4397,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Sport 85kW,116,5,Gasolina,verde,"19,484 €",Tracción delantera ,Manual ,116,980.4,5.1,24,999,50,6,194,9.9,5000,200,Todo Terreno ,1231,4241,1793,1553
4398,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Style 85kW,116,5,Gasolina,verde,"19,688 €",Tracción delantera ,Manual ,116,980.4,5.1,24,999,50,6,194,9.9,5000,200,Todo Terreno ,1231,4241,1793,1553
4399,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Ambition,115,5,Diesel,verde,"19,739 €",Tracción delantera ,Manual ,112,1190.5,4.2,24,1598,50,6,193,10.2,5000,250,Todo Terreno ,1336,4241,1793,1553
4400,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Sport,150,5,Gasolina,verde,"20,405 €",Tracción delantera ,Manual ,113,980.4,5.1,24,1498,50,6,213,8.3,5000,250,Todo Terreno ,1231,4241,1793,1553
4401,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Style,150,5,Gasolina,verde,"20,680 €",Tracción delantera ,Manual ,113,980.4,5.1,24,1498,50,6,213,8.3,5000,250,Todo Terreno ,1231,4241,1793,1553
4402,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Ambition DSG,150,5,Gasolina,verde,"20,972 €",Tracción delantera ,Automática secuencial ,116,980.4,5.1,24,1498,50,7,212,8.4,5000,250,Todo Terreno ,1231,4241,1793,1553
4403,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Sport DSG 85kW,116,5,Gasolina,verde,"21,003 €",Tracción delantera ,Automática secuencial ,112,1000,5,24,999,50,7,193,10,5000,200,Todo Terreno ,1251,4241,1793,1553
4404,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Sport,115,5,Diesel,verde,"21,212 €",Tracción delantera ,Manual ,112,1190.5,4.2,24,1598,50,6,193,10.2,5000,250,Todo Terreno ,1336,4241,1793,1553
4405,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Ambition DSG,115,5,Diesel,verde,"21,257 €",Tracción delantera ,Automática secuencial ,112,1162.8,4.3,24,1598,50,7,192,10.4,5000,250,Todo Terreno ,1364,4241,1793,1553
4406,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Style,115,5,Diesel,verde,"21,486 €",Tracción delantera ,Manual ,112,1190.5,4.2,24,1598,50,6,193,10.2,5000,250,Todo Terreno ,1336,4241,1793,1553
4407,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Sport DSG,150,5,Gasolina,verde,"21,925 €",Tracción delantera ,Automática secuencial ,116,980.4,5.1,24,1498,50,7,212,8.4,5000,250,Todo Terreno ,1231,4241,1793,1553
4408,Skoda,Skoda - Kamiq,Kamiq 1.0 TGI Active 66kW,90,5,Gasolina|Gasolina/gas ,verde,"21,927 €",Tracción delantera ,Manual ,95,980.4,5.1,24,999,50,6,181,11.1,4500,160,Todo Terreno ,1214,4241,1793,1553
4409,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Montecarlo,150,5,Gasolina,verde,"21,970 €",Tracción delantera ,Manual ,113,980.4,5.1,24,1498,50,6,213,8.3,5000,250,Todo Terreno ,1231,4241,1793,1553
4410,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Style DSG,150,5,Gasolina,verde,"22,200 €",Tracción delantera ,Automática secuencial ,116,980.4,5.1,24,1498,50,7,212,8.4,5000,250,Todo Terreno ,1231,4241,1793,1553
4411,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Montecarlo DSG 85kW,116,5,Gasolina,verde,"22,567 €",Tracción delantera ,Automática secuencial ,113,1000,5,24,999,50,7,193,10,5000,200,Todo Terreno ,1251,4241,1793,1553
4412,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Sport DSG,115,5,Diesel,verde,"22,729 €",Tracción delantera ,Automática secuencial ,112,1162.8,4.3,24,1598,50,7,192,10.4,5000,250,Todo Terreno ,1364,4241,1793,1553
4413,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Style DSG,115,5,Diesel,verde,"23,006 €",Tracción delantera ,Automática secuencial ,112,1162.8,4.3,24,1598,50,7,192,10.4,5000,250,Todo Terreno ,1364,4241,1793,1553
4414,Skoda,Skoda - Kamiq,Kamiq 1.0 TGI Ambition 66kW,90,5,Gasolina|Gasolina/gas ,verde,"23,177 €",Tracción delantera ,Manual ,95,980.4,5.1,24,999,50,6,181,11.1,4500,160,Todo Terreno ,1214,4241,1793,1553
4415,Skoda,Skoda - Kamiq,Kamiq 1.5 TSI Montecarlo DSG,150,5,Gasolina,verde,"23,487 €",Tracción delantera ,Automática secuencial ,116,980.4,5.1,24,1498,50,7,212,8.4,5000,250,Todo Terreno ,1231,4241,1793,1553
4416,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Active,115,5,Diesel,verde,"23,527 €",Tracción delantera ,Manual ,112,1190.5,4.2,24,1598,50,6,193,10.2,5000,250,Todo Terreno ,1336,4241,1793,1553
4417,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Ambition DSG 85kW,116,5,Gasolina,verde,"24,177 €",Tracción delantera ,Automática secuencial ,112,1000,5,24,999,50,7,193,10,5000,200,Todo Terreno ,1251,4241,1793,1553
4418,Skoda,Skoda - Kamiq,Kamiq 1.6TDI Montecarlo DSG,115,5,Diesel,verde,"24,294 €",Tracción delantera ,Automática secuencial ,112,1162.8,4.3,24,1598,50,7,192,10.4,5000,250,Todo Terreno ,1364,4241,1793,1553
4419,Skoda,Skoda - Kamiq,Kamiq 1.0 TGI Style 66kW,90,5,Gasolina|Gasolina/gas ,verde,"25,077 €",Tracción delantera ,Manual ,95,980.4,5.1,24,999,50,6,181,11.1,4500,160,Todo Terreno ,1214,4241,1793,1553
4420,Skoda,Skoda - Kamiq,Kamiq 1.0 TSI Style DSG 85kW,116,5,Gasolina,verde,"26,077 €",Tracción delantera ,Automática secuencial ,112,1000,5,24,999,50,7,193,10,5000,200,Todo Terreno ,1251,4241,1793,1553
4421,Skoda,Skoda - Karoq,Karoq 1.6TDI AdBlue Ambition,115,5,Diesel,verde,"21,415 €",Tracción delantera ,Manual ,113,1087,4.6,24,1598,50,6,188,10.7,3250,250,Todo Terreno ,1265,4382,1841,1538
4422,Skoda,Skoda - Karoq,Karoq 1.0 TSI Active,115,5,Gasolina,verde,"24,337 €",Tracción delantera ,Manual ,116,943.4,5.3,24,999,50,6,187,10.6,5000,200,Todo Terreno ,1265,4382,1841,1538
4423,Skoda,Skoda - Karoq,Karoq 1.6TDI AdBlue Ambition DSG,115,5,Diesel,ambar,"24,543 €",Tracción delantera ,Automática secuencial ,124,1087,4.6,24,1598,50,7,188,10.7,3250,250,Todo Terreno ,1265,4382,1841,1538
4424,Skoda,Skoda - Karoq,Karoq 1.6TDI Active,115,5,Diesel,verde,"25,587 €",Tracción delantera ,Manual ,113,1087,4.6,24,1598,50,6,188,10.7,3250,250,Todo Terreno ,1265,4382,1841,1538
4425,Skoda,Skoda - Karoq,Karoq 1.0 TSI Ambition,115,5,Gasolina,verde,"25,837 €",Tracción delantera ,Manual ,116,943.4,5.3,24,999,50,6,187,10.6,5000,200,Todo Terreno ,1265,4382,1841,1538
4426,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Sportline 110kW,150,5,Diesel,ambar,"26,221 €",Tracción delantera ,Manual ,121,1041.7,4.8,24,1968,50,6,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4427,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Ambition 4x4 DSG 110kW,150,5,Diesel,ambar,"27,922 €",Todo terreno tracción total permanente ,Automática secuencial ,130,1000,5,24,1968,50,7,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4428,Skoda,Skoda - Karoq,Karoq 1.5 TSI Ambition ACT,150,5,Gasolina,ambar,"28,944 €",Tracción delantera ,Manual ,121,925.9,5.4,24,1498,50,6,187,8.4,5000,250,Todo Terreno ,1265,4382,1841,1538
4429,Skoda,Skoda - Karoq,Karoq 1.6TDI AdBlue 125 Aniversario,115,5,Diesel,verde,"29,237 €",Tracción delantera ,Manual ,113,1087,4.6,24,1598,50,6,188,10.7,3250,250,Todo Terreno ,1265,4382,1841,1538
4430,Skoda,Skoda - Karoq,Karoq 1.5 TSI 125 Aniversario ACT,150,5,Gasolina,ambar,"29,844 €",Tracción delantera ,Manual ,121,925.9,5.4,24,1498,50,6,187,8.4,5000,250,Todo Terreno ,1265,4382,1841,1538
4431,Skoda,Skoda - Karoq,Karoq 1.5 TSI Ambition ACT DSG,150,5,Gasolina,verde,"30,087 €",Tracción delantera ,Automática secuencial ,120,909.1,5.5,24,1498,50,7,187,8.6,5000,250,Todo Terreno ,1265,4382,1841,1538
4432,Skoda,Skoda - Karoq,Karoq 1.5 TSI Style ACT,150,5,Gasolina,ambar,"30,344 €",Tracción delantera ,Manual ,121,909.1,5.5,24,1498,50,6,187,8.4,5000,250,Todo Terreno ,1265,4382,1841,1538
4433,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Style 4x4 DSG 110kW,150,5,Diesel,ambar,"30,398 €",Todo terreno tracción total permanente ,Automática secuencial ,130,1000,5,24,1968,50,7,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4434,Skoda,Skoda - Karoq,Karoq 1.5 TSI Sportline ACT,150,5,Gasolina,ambar,"30,924 €",Tracción delantera ,Manual ,124,909.1,5.5,24,1498,50,6,187,8.4,5000,250,Todo Terreno ,1265,4382,1841,1538
4435,Skoda,Skoda - Karoq,Karoq 1.5 TSI Scout ACT,150,5,Gasolina,ambar,"30,924 €",Tracción delantera ,Manual ,127,925.9,5.4,24,1498,50,6,187,8.4,5000,250,Todo Terreno ,1265,4382,1841,1538
4436,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Ambition 110kW,150,5,Diesel,verde,"30,937 €",Tracción delantera ,Manual ,119,1041.7,4.8,24,1968,50,6,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4437,Skoda,Skoda - Karoq,Karoq 1.5 TSI 125 Aniversario ACT DSG,150,5,Gasolina,verde,"30,987 €",Tracción delantera ,Automática secuencial ,120,909.1,5.5,24,1498,50,7,187,8.6,5000,250,Todo Terreno ,1265,4382,1841,1538
4438,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Scout 4x4 DSG 110kW,150,5,Diesel,ambar,"31,033 €",Todo terreno tracción total permanente ,Automática secuencial ,133,1000,5,24,1968,50,7,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4439,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Sportline 4x4 DSG 1...,150,5,Diesel,ambar,"31,059 €",Todo terreno tracción total permanente ,Automática secuencial ,137,1000,5,24,1968,50,7,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4440,Skoda,Skoda - Karoq,Karoq 1.5 TSI Style ACT DSG,150,5,Gasolina,verde,"31,487 €",Tracción delantera ,Automática secuencial ,120,909.1,5.5,24,1498,50,7,187,8.6,5000,250,Todo Terreno ,1265,4382,1841,1538
4441,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue 125 Aniversario 110kW,150,5,Diesel,verde,"31,837 €",Tracción delantera ,Manual ,119,1041.7,4.8,24,1968,50,6,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4442,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Style 110kW,150,5,Diesel,verde,"32,387 €",Tracción delantera ,Manual ,119,1041.7,4.8,24,1968,50,6,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4443,Skoda,Skoda - Karoq,Karoq 1.5 TSI Sportline ACT DSG,150,5,Gasolina,ambar,"33,174 €",Tracción delantera ,Automática secuencial ,122,909.1,5.5,24,1498,50,7,187,8.6,5000,250,Todo Terreno ,1265,4382,1841,1538
4444,Skoda,Skoda - Karoq,Karoq 1.5 TSI Scout ACT DSG,150,5,Gasolina,ambar,"33,174 €",Tracción delantera ,Automática secuencial ,124,909.1,5.5,24,1498,50,7,187,8.6,5000,250,Todo Terreno ,1265,4382,1841,1538
4445,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Scout 110kW,150,5,Diesel,ambar,"34,024 €",Tracción delantera ,Manual ,123,1041.7,4.8,24,1968,50,6,196,8.7,3500,340,Todo Terreno ,1486,4382,1841,1538
4446,Skoda,Skoda - Karoq,Karoq 2.0 TSI Sportline ACT 4x4 DSG,190,5,Gasolina,ambar,"37,974 €",Todo terreno tracción total permanente ,Automática secuencial ,156,909.1,5.5,24,1984,50,7,187,8.6,5100,250,Todo Terreno ,1265,4382,1841,1538
4447,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Sportline 4x4 DSG 1...,190,5,Diesel,ambar,"40,974 €",Todo terreno tracción total permanente ,Automática secuencial ,137,1000,5,24,1968,50,7,196,8.7,0,400,Todo Terreno ,1486,4382,1841,1538
4448,Skoda,Skoda - Karoq,Karoq 2.0TDI AdBlue Scout 4x4 DSG 140kW,190,5,Diesel,ambar,"40,974 €",Todo terreno tracción total permanente ,Automática secuencial ,134,1000,5,24,1968,50,7,196,8.7,0,400,Todo Terreno ,1486,4382,1841,1538
4449,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI Ambition 4x2 110kW,150,5,Gasolina,ambar,"24,291 €",Tracción delantera ,Manual ,131,892.3,6.5,24,1498,58,6,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4450,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI Ambition 4x2 DSG 110kW,150,5,Gasolina,ambar,"25,321 €",Tracción delantera ,Automática secuencial ,129,892.3,6.5,24,1498,58,7,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4451,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI 125 Aniversario 4x2 110kW,150,5,Gasolina,ambar,"25,582 €",Tracción delantera ,Manual ,132,892.3,6.5,24,1498,58,6,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4452,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI Sportline 4x2 110kW,150,5,Gasolina,ambar,"27,789 €",Tracción delantera ,Manual ,132,892.3,6.5,24,1498,58,6,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4453,Skoda,Skoda - Kodiaq,Kodiaq 2.0TDI AB tech Ambition 4x2 DSG ...,150,5,Diesel,ambar,"27,925 €",Tracción delantera ,Automática secuencial ,126,1160,5,24,1968,58,7,199,9.9,0,340,Todo Terreno ,1677,4697,1882,1676
4454,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI Active 4x2 110kW,150,5,Gasolina,ambar,"28,084 €",Tracción delantera ,Manual ,131,892.3,6.5,24,1498,58,6,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4455,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI Sportline 4x2 DSG 110kW,150,5,Gasolina,ambar,"29,131 €",Tracción delantera ,Automática secuencial ,132,892.3,6.5,24,1498,58,7,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4456,Skoda,Skoda - Kodiaq,Kodiaq 2.0TDI AB tech 125 Aniversario 4...,150,5,Diesel,ambar,"29,214 €",Tracción delantera ,Automática secuencial ,128,1160,5,24,1968,58,7,199,9.9,0,340,Todo Terreno ,1677,4697,1882,1676
4457,Skoda,Skoda - Kodiaq,Kodiaq 1.5 TSI Style 4x2 DSG 110kW,150,5,Gasolina,ambar,"29,597 €",Tracción delantera ,Automática secuencial ,129,892.3,6.5,24,1498,58,7,200,9.8,5000,250,Todo Terreno ,1549,4697,1882,1660
4458,Skoda,Skoda - Kodiaq,Kodiaq 2.0TDI AB tech Ambition 4x4 DSG ...,150,5,Diesel,ambar,"31,069 €",Todo terreno tracción total permanente ,Automática secuencial ,131,1052.6,5.7,24,1968,60,7,194,10,0,340,Todo Terreno ,1752,4697,1882,1676
