ID#,Potencia (cv),Puertas,Precio (€),Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Marca_Alfa Romeo,Marca_Audi,Marca_Bmw,Marca_Citroen,Marca_Cupra,Marca_Dacia,Marca_Ds,Marca_Fiat,Marca_Ford,Marca_Honda,Marca_Hyundai,Marca_Jaguar,Marca_Jeep,Marca_Kia,Marca_Land Rover,Marca_Lexus,Marca_Mazda,Marca_Mercedes,Marca_Mini,Marca_Mitsubishi,Marca_Morgan,Marca_Nissan,Marca_Opel,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_Seat,Marca_Skoda,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Combustible_Diésel,Combustible_Gasolina,Combustible_Híbrido,CO2_gris,CO2_rojo,CO2_verde,Tracción_Tracción total,Tracción_Tracción trasera,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Todo Terreno 
3400,100,4.0,12507.0,106.0,1612.9,3.1,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,250.0,1378.0,4403.0,1817.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3401,100,5.0,12550.0,105.0,1190.5,4.2,24.0,1499.0,50.0,5,175.0,12.7,3500.0,250.0,1473.0,4403.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3402,100,4.0,12741.0,106.0,1612.9,3.1,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,254.0,1378.0,4403.0,1817.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3403,100,5.0,12823.0,105.0,1190.5,4.2,24.0,1499.0,50.0,5,175.0,12.7,3500.0,250.0,1473.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3404,100,4.0,12936.0,106.0,1612.9,3.1,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,250.0,1378.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3405,100,4.0,13170.0,106.0,1087.0,4.6,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,250.0,1378.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3406,100,4.0,13443.0,106.0,1612.9,3.1,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,254.0,1378.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3407,100,5.0,13720.0,105.0,1190.5,4.2,24.0,1499.0,50.0,5,175.0,12.7,3500.0,250.0,1473.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3408,130,5.0,13798.0,114.0,1162.8,4.3,24.0,1499.0,50.0,6,186.0,10.6,3750.0,300.0,1473.0,4403.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3409,100,5.0,14032.0,105.0,1190.5,4.2,24.0,1499.0,50.0,5,175.0,12.7,3500.0,250.0,1473.0,4403.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3410,100,4.0,14068.0,106.0,1612.9,3.1,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,254.0,1378.0,4403.0,1817.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3411,100,4.0,14770.0,106.0,1612.9,3.1,24.0,1499.0,50.0,5,166.0,11.73076923076923,3750.0,250.0,1378.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3412,130,5.0,14968.0,114.0,1162.8,4.3,24.0,1499.0,50.0,6,186.0,10.6,3750.0,300.0,1473.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3413,130,5.0,15280.0,114.0,1162.8,4.3,24.0,1499.0,50.0,6,186.0,10.6,3750.0,300.0,1473.0,4403.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3414,130,5.0,16450.0,114.0,1162.8,4.3,24.0,1499.0,50.0,6,186.0,10.6,3750.0,300.0,1473.0,4753.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3415,130,5.0,16528.0,113.0,1162.8,4.3,24.0,1499.0,50.0,8,186.0,10.6,3750.0,300.0,1473.0,4403.0,1848.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3416,130,4.0,22499.0,144.0,1136.4,4.4,24.0,1499.0,50.0,6,185.0,11.73076923076923,3750.0,250.0,1378.0,4403.0,1817.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3417,75,5.0,9232.0,93.0,975.6,4.1,24.0,1199.0,40.0,5,174.0,13.2,5750.0,118.0,1055.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,100,5.0,10613.0,96.0,1047.6,4.2,24.0,1199.0,44.0,6,188.0,9.9,5500.0,205.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,75,5.0,11227.0,93.0,975.6,4.1,24.0,1199.0,40.0,5,174.0,13.2,5750.0,118.0,1055.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,100,5.0,12462.0,96.0,1047.6,4.2,24.0,1199.0,44.0,6,188.0,9.9,5500.0,205.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,100,5.0,12557.0,96.0,1047.6,4.2,24.0,1199.0,44.0,6,188.0,9.9,5500.0,205.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,102,5.0,12755.0,85.0,1281.3,3.2,24.0,1499.0,41.0,6,188.0,10.2,3500.0,250.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,102,5.0,14465.0,85.0,1281.3,3.2,24.0,1499.0,41.0,6,188.0,10.2,3500.0,250.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,100,5.0,14552.0,99.0,1023.3,4.3,24.0,1199.0,44.0,8,188.0,10.8,5500.0,205.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,102,5.0,14555.0,85.0,1281.3,3.2,24.0,1499.0,41.0,6,188.0,10.2,3500.0,250.0,1165.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,130,5.0,15122.0,103.0,977.8,4.5,24.0,1199.0,44.0,8,208.0,8.7,5500.0,230.0,1233.0,4060.0,1765.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,81,5.0,12615.0,106.0,882.4,5.1,24.0,1199.0,45.0,5,170.0,14.5,5750.0,118.0,1088.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3430,110,5.0,13946.0,108.0,957.4,4.7,24.0,1199.0,45.0,6,187.0,10.9,5500.0,205.0,1159.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3431,102,5.0,13982.0,107.0,1125.0,4.0,24.0,1499.0,45.0,6,178.0,11.7,3750.0,250.0,1203.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3432,110,5.0,15760.0,108.0,957.4,4.7,24.0,1199.0,45.0,6,187.0,10.9,5500.0,205.0,1159.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3433,102,5.0,15815.0,107.0,1125.0,4.0,24.0,1499.0,45.0,6,178.0,11.7,3750.0,250.0,1203.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3434,102,5.0,16784.0,107.0,1125.0,4.0,24.0,1499.0,45.0,6,178.0,11.7,3750.0,250.0,1203.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3435,130,5.0,17220.0,108.0,882.4,5.1,24.0,1199.0,45.0,6,201.0,9.9,5500.0,230.0,1173.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3436,120,5.0,18437.0,104.0,1125.0,4.0,24.0,1499.0,45.0,6,183.0,11.5,3750.0,300.0,1276.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3437,130,5.0,18445.0,113.0,882.4,5.1,24.0,1199.0,45.0,6,201.0,9.9,5500.0,230.0,1173.0,4212.0,1765.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3438,130,5.0,18281.0,116.0,972.2,5.4,24.0,1199.0,52.5,6,188.0,11.1,5500.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3439,130,5.0,18495.0,111.0,1220.9,4.3,24.0,1498.0,52.5,6,189.0,11.8,5550.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3440,130,5.0,20891.0,116.0,972.2,5.4,24.0,1199.0,52.5,6,188.0,11.1,5500.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3441,130,5.0,21045.0,111.0,1220.9,4.3,24.0,1498.0,52.5,6,189.0,11.8,5550.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3442,130,5.0,22631.0,115.0,972.2,5.4,24.0,1199.0,52.5,8,188.0,11.1,5500.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3443,130,5.0,22745.0,108.0,1280.5,4.1,24.0,1498.0,52.5,8,185.0,12.2,3750.0,300.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3444,130,5.0,23849.0,116.0,972.2,5.4,24.0,1199.0,52.5,6,188.0,11.1,5500.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3445,130,5.0,25589.0,115.0,972.2,5.4,24.0,1199.0,52.5,8,188.0,11.1,5500.0,230.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3446,130,5.0,25635.0,108.0,1280.5,4.1,24.0,1498.0,52.5,8,185.0,12.2,3750.0,300.0,1350.0,4477.0,1856.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3447,180,5.0,27907.0,130.0,929.8,5.7,24.0,1598.0,53.0,8,222.0,8.0,5500.0,230.0,1370.0,4477.0,1906.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3451,122,5.0,33042.0,100.0,1441.9,4.3,24.0,1496.0,62.0,6,205.0,11.4,3500.0,300.0,1505.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,122,5.0,34542.0,105.0,1441.9,4.3,24.0,1496.0,62.0,6,202.0,11.6,3500.0,300.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3453,122,5.0,34542.0,100.0,1441.9,4.3,24.0,1496.0,62.0,6,205.0,11.4,3500.0,300.0,1505.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,122,5.0,35342.0,100.0,1441.9,4.3,24.0,1496.0,62.0,6,205.0,11.4,3500.0,300.0,1505.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,122,5.0,36042.0,105.0,1441.9,4.3,24.0,1496.0,62.0,6,202.0,11.6,3500.0,300.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3456,122,5.0,36542.0,106.0,1441.9,4.3,24.0,1496.0,62.0,8,205.0,11.4,3500.0,285.0,1540.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3457,122,5.0,36842.0,105.0,1441.9,4.3,24.0,1496.0,62.0,6,202.0,11.6,3500.0,300.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3458,122,5.0,37342.0,106.0,1441.9,4.3,24.0,1496.0,62.0,8,205.0,11.4,3500.0,285.0,1540.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,122,5.0,38042.0,106.0,1441.9,4.3,24.0,1496.0,62.0,8,178.5067264573991,11.73076923076923,3500.0,285.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3460,122,5.0,38642.0,100.0,1441.9,4.3,24.0,1496.0,62.0,6,205.0,11.4,3500.0,300.0,1505.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,122,5.0,40142.0,105.0,1441.9,4.3,24.0,1496.0,62.0,6,202.0,11.6,3500.0,300.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3462,122,5.0,40642.0,106.0,1441.9,4.3,24.0,1496.0,62.0,8,205.0,11.4,3500.0,285.0,1540.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,174,5.0,41642.0,110.0,1441.9,4.3,24.0,1995.0,62.0,6,228.0,8.7,3500.0,380.0,1540.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,122,5.0,42124.0,121.0,1441.9,4.3,24.0,1496.0,62.0,8,178.5067264573991,11.73076923076923,3500.0,285.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3465,122,5.0,42124.0,121.0,1441.9,4.3,24.0,1496.0,62.0,8,178.5067264573991,11.73076923076923,3500.0,285.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3466,200,5.0,42624.0,144.0,1087.7,5.7,24.0,1998.0,62.0,9,235.0,7.7,5600.0,350.0,1530.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,174,5.0,43142.0,119.0,1441.9,4.3,24.0,1995.0,62.0,6,225.0,8.9,3500.0,380.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3468,174,5.0,43642.0,112.0,1441.9,4.3,24.0,1995.0,62.0,8,225.0,8.9,3500.0,380.0,1540.0,4897.0,1941.0,1455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,200,5.0,44124.0,146.0,1069.0,5.8,24.0,1998.0,62.0,9,233.0,7.9,5600.0,350.0,1540.0,4986.0,1863.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
